"TransactionID","Date","Time","Weekday","Quarter","StoreID","StoreName","Region","Prefecture","StoreType","CustomerID","Age","AgeGroup","Gender","MemberRank","LTV_Score","JobType","AnnualIncome_Est","MaritalStatus","ChildrenCount","ProductID","CategoryMain","CategorySub","Brand","ProductName","SKU","Color","Size","SupplierID","StockLevel","UnitCost","UnitPrice","Quantity","GrossSales","DiscountRate","DiscountAmount","NetSales","TaxAmount","Profit","ProfitMargin","PaymentMethod","PaymentStatus","Channel","DeviceType","OS","ShippingMethod","ShippingCost","DeliveryDate","ReviewScore","IsReturn"
"TRX-6bfb640e","2023-06-23","14:57","Sat","Q2","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-70133","36","30s","Male","Regular","1.32","Office Worker","7990000","Single","2","PRD-2619","Home","Sub-Home","Brand-F","Home-Item","BE512002","White","S","SUP-865","64","3065","4074","1","4074","0","0","4074","407","1009","0.25","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-06-23","","0"
"TRX-4b1309eb","2023-10-12","22:49","Fri","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-16454","28","20s","Female","Regular","1.19","Self-Employed","4170000","Single","0","PRD-8550","Food","Sub-Food","Brand-C","Food-Item","0EDDAFDC","Red","L","SUP-625","94","1414","3007","1","3007","0","0","3007","300","1593","0.53","Credit","Completed","App","Mobile","iOS","Courier","500","2023-10-13","3","0"
"TRX-6e7742bd","2023-08-12","14:07","Sun","Q3","ST-5","Fukuoka Tenjin","Kanto","Tokyo","Physical","CUST-44046","24","20s","Female","Regular","1.26","Student","8740000","Single","1","PRD-5859","Food","Sub-Food","Brand-E","Food-Item","7EE70C7D","Red","S","SUP-512","63","1100","2228","1","2228","0","0","2228","222","1128","0.51","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-08-12","","0"
"TRX-ed9c6aef","2023-10-07","09:34","Sun","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-46740","45","40s","Female","Gold","1.68","Office Worker","4830000","Married","3","PRD-8150","Fashion","Sub-Fashion","Brand-C","Fashion-Item","281387E8","White","M","SUP-669","84","11106","17241","1","17241","0","0","17241","1724","6135","0.36","QR","Completed","App","Mobile","iOS","Courier","500","2023-10-08","","0"
"TRX-d5427505","2023-12-05","11:51","Wed","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-22722","18","10s","Male","Gold","1.54","Housewife","4450000","Single","0","PRD-7822","Fashion","Sub-Fashion","Brand-B","Fashion-Item","2D9E62AC","Blue","S","SUP-734","93","6056","9343","1","9343","0","0","9343","934","3287","0.35","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-05","","1"
"TRX-54ba3e07","2023-01-08","20:34","Mon","Q1","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-25117","37","30s","Male","Regular","1.24","Office Worker","3790000","Single","2","PRD-4929","Fashion","Sub-Fashion","Brand-F","Fashion-Item","B635951F","White","M","SUP-879","60","4573","6051","1","6051","0","0","6051","605","1478","0.24","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-01-08","","0"
"TRX-123b06d4","2023-09-18","11:59","Tue","Q3","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-82187","22","20s","Female","Regular","1.00","Office Worker","1090000","Single","3","PRD-8913","Food","Sub-Food","Brand-C","Food-Item","45C7E594","Black","L","SUP-879","54","1094","2167","1","2167","0","0","2167","216","1073","0.50","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-09-18","","0"
"TRX-1fd34bfd","2023-09-14","23:37","Fri","Q3","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-67090","38","30s","Male","Regular","1.35","Office Worker","4410000","Single","1","PRD-9749","Food","Sub-Food","Brand-D","Food-Item","B7316096","Black","L","SUP-309","63","1682","2081","1","2081","0","0","2081","208","399","0.19","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-09-14","","0"
"TRX-ba399475","2023-05-20","15:10","Sun","Q2","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-13312","39","30s","Male","Regular","1.21","Housewife","2510000","Single","1","PRD-6435","Food","Sub-Food","Brand-F","Food-Item","D859BAE3","White","S","SUP-722","26","1217","1812","1","1812","0","0","1812","181","595","0.33","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-20","1","0"
"TRX-cf13e6a8","2023-07-18","15:45","Wed","Q3","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-71139","31","30s","Female","Regular","1.02","Housewife","1680000","Single","3","PRD-4789","Home","Sub-Home","Brand-E","Home-Item","8F79F847","Black","M","SUP-453","29","1072","1787","1","1787","0","0","1787","178","715","0.40","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-07-18","","0"
"TRX-d509c2e4","2023-09-09","19:48","Sun","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-32758","18","10s","Female","Regular","1.07","Self-Employed","5780000","Married","0","PRD-2252","Fashion","Sub-Fashion","Brand-A","Fashion-Item","40E9B772","Black","M","SUP-854","82","5532","8681","9","78129","0.1","7812","70317","7031","20529","0.29","Cash","Completed","App","Mobile","iOS","Courier","500","2023-09-14","","0"
"TRX-dacf6899","2023-10-26","17:13","Fri","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-93749","27","20s","Female","Regular","1.30","Office Worker","4640000","Single","0","PRD-8692","Home","Sub-Home","Brand-F","Home-Item","CD3A0097","Red","L","SUP-977","50","1063","1824","1","1824","0","0","1824","182","761","0.42","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-10-26","","0"
"TRX-19e689ab","2023-01-01","16:14","Mon","Q1","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-18876","34","30s","Male","Regular","1.23","Office Worker","4700000","Single","0","PRD-7629","Food","Sub-Food","Brand-F","Food-Item","8A8FF44C","Blue","L","SUP-245","29","1685","2507","1","2507","0","0","2507","250","822","0.33","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-01-01","1","0"
"TRX-fb47bb5e","2023-04-03","13:02","Tue","Q2","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-86243","66","60s","Male","Regular","1.38","Student","7570000","Single","0","PRD-2037","Home","Sub-Home","Brand-C","Home-Item","CCDD0BD7","Black","L","SUP-491","31","406","653","1","653","0","0","653","65","247","0.38","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-04-03","","0"
"TRX-aa843bd7","2023-06-23","18:04","Sat","Q2","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-19527","36","30s","Female","Regular","1.09","Office Worker","7280000","Married","2","PRD-7824","Fashion","Sub-Fashion","Brand-C","Fashion-Item","EFC482B7","White","M","SUP-353","56","12708","20663","1","20663","0","0","20663","2066","7955","0.38","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-06-23","","0"
"TRX-efcb5b48","2023-06-07","16:22","Thu","Q2","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-67164","39","30s","Female","Gold","1.86","Office Worker","1680000","Single","1","PRD-9585","Food","Sub-Food","Brand-E","Food-Item","3A52CE41","White","S","SUP-807","62","1809","2561","1","2561","0","0","2561","256","752","0.29","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-06-07","","0"
"TRX-5481e605","2023-03-21","15:44","Wed","Q1","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-60289","34","30s","Male","Regular","1.31","Housewife","4070000","Married","3","PRD-6674","Food","Sub-Food","Brand-F","Food-Item","15ABF674","Red","M","SUP-198","97","1882","3031","1","3031","0","0","3031","303","1149","0.38","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-03-21","","0"
"TRX-b58a9372","2023-01-31","16:11","Wed","Q1","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-21415","47","40s","Male","Regular","1.22","Housewife","3510000","Married","1","PRD-1241","Electronics","Sub-Electronics","Brand-D","Electronics-Item","379B50B6","Black","L","SUP-708","90","22779","37686","1","37686","0","0","37686","3768","14907","0.40","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-01-31","","0"
"TRX-84435190","2023-02-13","09:48","Tue","Q1","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-42815","49","40s","Male","Regular","1.40","Office Worker","4760000","Married","2","PRD-9635","Food","Sub-Food","Brand-B","Food-Item","9AD33B4B","Red","L","SUP-744","89","1469","2258","1","2258","0.1","225","2033","203","564","0.28","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-02-13","","1"
"TRX-64604683","2023-02-13","11:29","Tue","Q1","ST-5","Fukuoka Tenjin","Kanto","Tokyo","Physical","CUST-37181","31","30s","Female","VIP","3.45","Other","4550000","Married","0","PRD-6293","Home","Sub-Home","Brand-C","Home-Item","BB9C09E7","White","S","SUP-546","86","1314","2075","1","2075","0","0","2075","207","761","0.37","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-02-13","","0"
"TRX-b98ed4a5","2023-12-17","17:41","Mon","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-32987","18","10s","Male","Regular","1.03","Office Worker","3770000","Married","0","PRD-1300","Fashion","Sub-Fashion","Brand-B","Fashion-Item","38331955","White","S","SUP-828","64","5030","8951","1","8951","0.1","895","8056","805","3026","0.38","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-17","","0"
"TRX-198ac893","2023-10-16","17:21","Tue","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-52093","32","30s","Male","Regular","1.08","Office Worker","7600000","Single","2","PRD-4681","Home","Sub-Home","Brand-F","Home-Item","088F04D8","Red","L","SUP-201","90","1540","2781","1","2781","0","0","2781","278","1241","0.45","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-10-16","","0"
"TRX-b1cc95d6","2023-12-07","15:27","Fri","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-95909","48","40s","Female","Regular","1.39","Housewife","7110000","Married","0","PRD-8549","Food","Sub-Food","Brand-F","Food-Item","280B36D7","Black","M","SUP-884","10","856","1500","1","1500","0.30000000000000004","450","1050","105","194","0.18","Credit","Completed","App","Mobile","iOS","Courier","500","2023-12-14","","0"
"TRX-027fab46","2023-07-01","13:20","Sun","Q3","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-45612","35","30s","Male","Regular","1.03","Student","5370000","Married","0","PRD-4069","Food","Sub-Food","Brand-E","Food-Item","75BF370A","Red","L","SUP-437","55","2108","3216","1","3216","0","0","3216","321","1108","0.34","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-07-01","","0"
"TRX-82f3b893","2023-12-23","10:20","Sun","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-84179","18","10s","Male","Regular","1.13","Office Worker","5170000","Single","1","PRD-7520","Electronics","Sub-Electronics","Brand-A","Electronics-Item","F71856CF","Red","S","SUP-394","47","33322","57520","1","57520","0","0","57520","5752","24198","0.42","Credit","Completed","App","Mobile","iOS","Courier","500","2023-12-27","3","0"
"TRX-14223035","2023-10-09","13:21","Tue","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-56440","29","20s","Female","Regular","1.35","Other","5010000","Married","2","PRD-8967","Fashion","Sub-Fashion","Brand-F","Fashion-Item","5EF29A25","Black","M","SUP-618","83","52","100","1","100","0","0","100","10","48","0.48","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-10-09","","0"
"TRX-dec8eb04","2023-11-20","20:33","Tue","Q4","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-93537","38","30s","Female","Regular","1.02","Self-Employed","5080000","Married","0","PRD-7161","Fashion","Sub-Fashion","Brand-F","Fashion-Item","AF0FB592","White","L","SUP-392","62","6042","8818","1","8818","0.2","1763","7055","705","1013","0.14","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-11-20","","0"
"TRX-1e608c4c","2023-12-11","17:38","Tue","Q4","ST-5","Fukuoka Tenjin","Kanto","Tokyo","Physical","CUST-99162","30","30s","Female","Gold","1.67","Other","4780000","Married","0","PRD-4345","Food","Sub-Food","Brand-B","Food-Item","34AE8D02","Blue","M","SUP-534","56","48","100","1","100","0","0","100","10","52","0.52","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-11","4","0"
"TRX-35fe4ae9","2023-10-08","13:38","Mon","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-46507","47","40s","Male","Regular","1.37","Self-Employed","4410000","Single","0","PRD-4232","Food","Sub-Food","Brand-A","Food-Item","B40EFDC0","White","L","SUP-624","12","264","616","1","616","0","0","616","61","352","0.57","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-10-08","","0"
"TRX-5d808314","2023-03-05","12:07","Mon","Q1","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-83001","37","30s","Male","Regular","1.38","Self-Employed","6730000","Single","2","PRD-6986","Food","Sub-Food","Brand-F","Food-Item","2D125E36","Blue","M","SUP-351","35","938","2071","1","2071","0.2","414","1657","165","719","0.43","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-03-05","","0"
"TRX-144531fd","2023-11-02","09:09","Fri","Q4","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-85663","37","30s","Female","Gold","1.93","Other","5680000","Single","1","PRD-9327","Food","Sub-Food","Brand-D","Food-Item","A889E9E8","Blue","M","SUP-711","81","1413","2355","1","2355","0","0","2355","235","942","0.40","Cash","Completed","Store","POS","Embedded","Carry-out","0","2023-11-02","","0"
"TRX-0f3a87bb","2023-05-18","12:08","Fri","Q2","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-35303","29","20s","Female","Regular","1.30","Self-Employed","3120000","Married","3","PRD-4139","Fashion","Sub-Fashion","Brand-C","Fashion-Item","8E4D944D","Black","S","SUP-722","77","7486","11035","1","11035","0","0","11035","1103","3549","0.32","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-18","","0"
"TRX-345554a1","2023-05-22","14:08","Tue","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-84336","18","10s","Male","Regular","1.21","Office Worker","7550000","Single","0","PRD-4881","Fashion","Sub-Fashion","Brand-E","Fashion-Item","7AAFC843","White","S","SUP-743","100","7541","13618","1","13618","0","0","13618","1361","6077","0.45","QR","Completed","App","Mobile","iOS","Courier","500","2023-05-23","","0"
"TRX-45e3ef4b","2023-04-03","23:12","Tue","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-91935","31","30s","Male","Regular","1.11","Other","1910000","Single","2","PRD-5315","Electronics","Sub-Electronics","Brand-C","Electronics-Item","FFB67D25","Black","L","SUP-197","66","52100","88135","1","88135","0","0","88135","8813","36035","0.41","QR","Completed","App","Mobile","iOS","Courier","500","2023-04-08","","0"
"TRX-ae724716","2023-11-19","16:32","Mon","Q4","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-79235","39","30s","Female","Regular","1.34","Office Worker","6250000","Single","3","PRD-4430","Fashion","Sub-Fashion","Brand-E","Fashion-Item","8C8B5ED9","Black","L","SUP-139","83","1863","2915","1","2915","0","0","2915","291","1052","0.36","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-11-19","","0"
"TRX-a6bebd65","2023-07-06","12:12","Fri","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-85760","34","30s","Male","Regular","1.01","Office Worker","8990000","Married","3","PRD-2746","Home","Sub-Home","Brand-F","Home-Item","460954D2","White","L","SUP-343","11","1022","1817","1","1817","0","0","1817","181","795","0.44","QR","Completed","App","Mobile","iOS","Courier","500","2023-07-12","","0"
"TRX-53757a91","2023-04-18","10:16","Wed","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-75056","22","20s","Female","Regular","1.14","Other","5350000","Single","0","PRD-8729","Home","Sub-Home","Brand-C","Home-Item","2186447E","Blue","L","SUP-808","0","1475","2303","1","2303","0","0","2303","230","828","0.36","QR","Completed","App","Mobile","iOS","Courier","500","2023-04-19","","0"
"TRX-79b3a666","2023-08-09","18:39","Thu","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-94023","28","20s","Male","Regular","1.04","Housewife","3740000","Single","3","PRD-9556","Home","Sub-Home","Brand-C","Home-Item","ED5FA510","White","S","SUP-203","53","1429","2234","1","2234","0","0","2234","223","805","0.36","Credit","Completed","App","Mobile","iOS","Courier","500","2023-08-16","","0"
"TRX-a328a271","2023-12-12","09:17","Wed","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-79571","38","30s","Male","Regular","1.26","Student","8600000","Married","2","PRD-4868","Food","Sub-Food","Brand-A","Food-Item","4881F398","Black","M","SUP-765","18","2674","3606","1","3606","0","0","3606","360","932","0.26","Credit","Completed","App","Mobile","iOS","Courier","500","2023-12-16","","0"
"TRX-c70543c1","2023-02-17","11:52","Sat","Q1","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-19728","39","30s","Female","Regular","1.08","Student","4950000","Single","1","PRD-1252","Food","Sub-Food","Brand-A","Food-Item","E8793134","Black","L","SUP-614","28","742","1124","1","1124","0.30000000000000004","337","787","78","45","0.06","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-02-17","","0"
"TRX-b3a2a1d6","2023-05-22","12:06","Tue","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-86162","26","20s","Male","Regular","1.03","Office Worker","6540000","Married","2","PRD-4433","Fashion","Sub-Fashion","Brand-F","Fashion-Item","B9E0575D","Red","M","SUP-352","82","4199","9455","1","9455","0","0","9455","945","5256","0.56","Credit","Completed","App","Mobile","iOS","Courier","500","2023-05-24","","0"
"TRX-00805db0","2023-07-01","10:05","Sun","Q3","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-19087","23","20s","Male","Regular","1.18","Office Worker","5220000","Married","1","PRD-7120","Food","Sub-Food","Brand-C","Food-Item","6C453EF7","Blue","S","SUP-181","98","52","100","1","100","0","0","100","10","48","0.48","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-07-01","","0"
"TRX-844ff3c0","2023-05-25","21:24","Fri","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-46930","27","20s","Male","Regular","1.04","Office Worker","6090000","Single","2","PRD-6496","Food","Sub-Food","Brand-D","Food-Item","88367A89","Blue","S","SUP-364","89","1990","3878","1","3878","0.2","775","3103","310","1113","0.36","Cash","Completed","App","Mobile","iOS","Courier","500","2023-05-31","","0"
"TRX-4f55c1bd","2023-03-25","20:08","Sun","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-85006","52","50s","Male","Regular","1.08","Other","4140000","Married","2","PRD-7311","Home","Sub-Home","Brand-C","Home-Item","9D4C7E08","Red","M","SUP-544","33","1024","1412","1","1412","0","0","1412","141","388","0.27","Credit","Completed","App","Mobile","iOS","Courier","500","2023-03-26","","0"
"TRX-df3bd6de","2023-07-21","11:07","Sat","Q3","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-28637","37","30s","Female","Gold","2.55","Office Worker","8870000","Single","3","PRD-2139","Electronics","Sub-Electronics","Brand-A","Electronics-Item","6A507189","White","L","SUP-353","5","13748","32808","1","32808","0","0","32808","3280","19060","0.58","Cash","Completed","Store","POS","Embedded","Carry-out","0","2023-07-21","","0"
